,Unnamed: 0,text,Category,score
733,733,@JoeBiden WHAT ABOUT THE PEOPLE WHO ARE GONNA SUFFER BECAUSE OF ROE V WADE FALLING? YOU DON’T CARE ABOUT THEM TOO???,Pro-choice,0.6026613712310791
734,734,Look I don't wanna sound fukd up but Im kinda glad abortion was struck down. Now you hoe ass bitches and niggas gon… https://t.co/RWj9s9ncRS,Pro-life,0.6162579655647278
735,735,There is so many forms of birth control available to women &amp; men that would prevent 90% of unwanted pregnancies. Pe… https://t.co/ezQbrFxK6W,Pro-life,0.2919744849205017
736,736,"@momochangames @kentd99 @robert_spalding @ElbridgeColby No.
The baby counts. Abortion is no sort of Healthcare. ""Em… https://t.co/sL8qy8214l",Pro-life,0.5600782036781311
737,737,Roe V. Wade case was the case that had changed everything up until yesterday. Even though Roe turned Pro-Life after… https://t.co/J0Ft8gaphy,Pro-choice,0.7473874092102051
738,738,@mmpadellan How about if a girl/women wanted an abortion but is not allowed then the man should have to have a vase… https://t.co/zlNV7cVg3G,Pro-choice,0.24391962587833405
739,739,People getting tear gassed and arrested for protesting Roe v. Wade being overturned in a country where we supposedl… https://t.co/o5ak1YvW66,Pro-choice,0.728119432926178
740,740,"i know two things as truth: the democrats are the only ones who can save abortion rights, and that the democrats ca… https://t.co/GgF6uyW43H",Pro-choice,0.34431764483451843
741,741,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/da51uVqZfz,Pro-choice,0.6362609267234802
742,742,"Asked my mom what she thought about the ban on abortion. She says she’s fine with it, since she doesn’t believe in… https://t.co/J8lbnBb1uR",Pro-choice,0.3180089294910431
743,743,@HockeyDad2AandZ But. The ones upset about the roe v wade are saying to delete the apps bc they could be tracking who is pregnant 🤦🏼‍♀️,Pro-life,0.15515434741973877
744,744,"#BloodOnGOPHands #GOPHypocrisy #SCOTUS So, the @GOP says gun rights fall under the federal govt jurisdiction but… https://t.co/r3KTSexwci",Pro-choice,0.2182522565126419
745,745,@ShadayaKnight 🚫❌ N🅾️ to abortion,Pro-life,0.47913476824760437
746,746,"@SallyMayweather Nobody needs an assault abortion, just comply, follow the science, trust your government.",Pro-life,0.33191657066345215
747,747,@laraaaanguyen the anti-abortion right literally assassinated a doctor for being vocally pro-choice but thats been memory holed!,Pro-choice,0.6431015729904175
748,748,@RyanMcChesney1 @QuintonLucasKC I sincerely hope you never have a daughter requiring an abortion to save her life.… https://t.co/aiUaYVmPQg,Pro-choice,0.6084120869636536
749,749,"""wE cAnT dEfEnD aBoRtIon RigHtS bEcAuSe iTs nOT iN thE cOnsTiTuTiON"" my brother in Christ, shut the fuck up.",Pro-choice,0.27589210867881775
750,750,"This female Nazi, proudly standing with a pig who abused 26 women, has paid off porn stars and is rumored to have p… https://t.co/eKg2tLIZOl",Pro-choice,0.20221692323684692
751,751,"Agreed. 

Revoking Roe v. Wade and using Christianity (and Catholicism, specifically) as justification removes reli… https://t.co/dhJBDDsXy8",Pro-choice,0.6356160640716553
752,752,"I feel like I shouldn't have to say this, but abortion access isn't just for women. It is for transmen and nonbinar… https://t.co/7FPeD0RhBa",Pro-choice,0.17653395235538483
753,753,@literallyroche @JohnTheodoridi8 @LilithLovett i dunno goyim an abortion is mandated by my laws if the mother's lif… https://t.co/WyOrq3by6B,Pro-choice,0.331651896238327
754,754,@CKHyppolite If they don't want to have children then they should enable all the numerous contraceptives and mechan… https://t.co/8y5GiOezur,Pro-life,0.37936118245124817
755,755,"@Tanner_rayburn1 @bugrrl @Xbox But again, the term “fully living beings” is different from person to person but no… https://t.co/hxEqTvyHmb",Pro-choice,0.490520715713501
756,756,"Interesting framing: at the time of the Civil War, most white people in slave states wanted slavery to continue for… https://t.co/oTaWsZ7bxW",Pro-choice,0.5366394519805908
757,757,"From: catlovercathy63@yahoo,com

FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FWD: FW… https://t.co/5DUlTy2Cy3",Pro-life,0.48515307903289795
758,758,@subashtane @seanlance77 @Salahshairline @POTUS Although I don’t agree with a lockdown I will say the overrun of ro… https://t.co/g86JE7MQLG,Pro-choice,0.6310597658157349
759,759,"@MariaSherwood2 Too many National MPs voted ""No"" to the government's bill in 2020, not wanting abortion to be legal… https://t.co/N4TzfKY2QF",Pro-choice,0.3929618000984192
760,760,"@shaydeofgold I know a woman who knew her baby could not live outside the uterus, but chose to bring the pregnancy… https://t.co/gVjNYm7KtY",Pro-choice,0.6980751752853394
761,761,"The religious right wing nuts are not brazen by the SC’s decision to overturn Roe v. Wade. 

Now, they’re pushing t… https://t.co/Olj7ATIYUJ",Pro-choice,0.18969614803791046
762,762,"@CdnComrade Y’all are both hypocrites, both abortion rights and vax mandates are about bodily autonomy. There would… https://t.co/KCTx0f3Qvs",Pro-choice,0.17580461502075195
763,763,@GovernorVA Please keep abortion legal in Virginia!!!!!,Pro-choice,0.39896178245544434
764,764,@POTUS Maybe a “rape and incest” task force is in order since those are the leading cause of 70 million baby deaths… https://t.co/ifD56w95le,Pro-life,0.7657197117805481
765,765,Imagine rationalizing the equating of “Separate but (not really) Equal” for those actually alive and in the world w… https://t.co/Vhi4JMbmnT,Pro-choice,0.6680333018302917
766,766,The decision to overturn Roe v. Wade is a devastating attack on women's rights. The UK government cannot remain sil… https://t.co/0F7UUZfzzR,Pro-choice,0.21772035956382751
767,767,"So scary that this is a possibility following Roe v Wade being overturned, the US is really moving in the direction… https://t.co/rjBKk6omUk",Pro-choice,0.4945630729198456
768,768,p4 I have no self righteous opinion to share about my personal views on abortion.  My heart feels a little broken r… https://t.co/ttdSjtgmK1,Pro-choice,0.343003511428833
769,769,“Abortion is murder” girl didn’t you secretly get an abortion after fucking the whole city?,Pro-choice,0.3761404752731323
770,770,thinking about how my coworker said dont have sex if you dont want babies in response to roe v wade after she liter… https://t.co/ZTO6Sg1ysl,Pro-choice,0.6924421191215515
771,771,"People are so obsessed with pattern-matching that they destroy their own points. Ok congrats, you proved that the p… https://t.co/2seXHlYMiD",Pro-life,0.6798637509346008
772,772,"I am disgusted, at the situation going on in USA w Roe v Wade being  overturned, this is an attack on women. A viol… https://t.co/q05zBmbgFb",Pro-choice,0.277535617351532
773,773,"Theme of this years VBS at our church: Returning to The Value of life!

The end of the week: Roe V. Wade overturned… https://t.co/sbDQUJdsnR",Pro-life,0.7556678056716919
774,774,@IBexWeBex Even in the bible you have parts pro abortion,Pro-choice,0.7483234405517578
775,775,Do people really not understand that Brown v Board *reversed* Plessy v Ferguson &amp; that was a good thing &amp; even a pe… https://t.co/RLOAiv7MKz,Pro-life,0.42532363533973694
776,776,"Issue where the Senate overrepresenting smaller states, which are disproportionately anti-abortion, masks the popul… https://t.co/1hFaDm9v2z",Pro-choice,0.272739052772522
777,777,@bgilman66 @RealPaigeWWE You desperately resorted to a scenario that absolutely no one's seriously advocating for.… https://t.co/0aJylAaONW,Pro-choice,0.33941587805747986
778,778,"Searches for how to move to Canada spiked over 850% on Google after the Supreme Court ruled to overturn Roe v Wade,… https://t.co/bmhp9s4ONc",Pro-choice,0.3179316222667694
779,779,"@M3rgeRight @Judie09302915 @GovRonDeSantis But abortion isn't murder, it's just the removal of a non-sentient clust… https://t.co/ZC5znNzgKd",Pro-choice,0.8257013559341431
780,780,@SemperFireworks @TheRickForReal @KeithOlbermann Support for abortion access is also bipartisan. And there are a LO… https://t.co/dPA0OU6gRq,Pro-choice,0.20406578481197357
781,781,"IF YOU ARE SILENT ABOUT THE CODIFYING OF ROE V WADE, YOU ARE PART OF THE PROBLEM. SPEAK UP AND GO TO THE CAPITOL. J… https://t.co/cMrhx4PNre",Pro-choice,0.4244641661643982
782,782,"@parisa4justice This is absolutely incorrect. Yes, there’s an evangelical arm of the GOP that wants to prohibit abo… https://t.co/8WGrYFKoTv",Pro-life,0.23822522163391113
783,783,"@sexybenny691 @RichardSniffer6 @DWetDidDat @Dexerto Agree with abortion, But like I said you have to actually inter… https://t.co/4QJFWqF2So",Pro-choice,0.49622833728790283
784,784,"@willpetetom You are either a hypocrite or ignorant. 

As a Christian you should be embarrassed of the fascist tact… https://t.co/2mtboPe6Px",Pro-choice,0.2858782112598419
785,785,@MarshaBlackburn Well DUH did you read it.Nope not you. The horrible over turning Roe:Wade took our rights to our autonomy of our own bodies,Pro-choice,0.14860162138938904
786,786,"if you are pro-life don’t have sex until you are doing it to procreate. using birth control, condoms, or the pull o… https://t.co/J7K65bpMKe",Pro-choice,0.828160285949707
787,787,https://t.co/uplQRKQdkV,Pro-choice,0.5442848205566406
788,788,Roe v. Wade based on a lie https://t.co/EBuqhcGQ5a,Pro-life,0.6570227742195129
789,789,crazy how liberal women are literally unable to conceive of opposition to abortion as anything other than some nefa… https://t.co/164NUh5jLM,Pro-life,0.8581361770629883
790,790,@CallMeK1123 I’m kinda confused. Pregnancy doesn’t just happen right? So if you willingly have sex and get pregnant… https://t.co/ECVRjxOYD3,Pro-life,0.18358269333839417
791,791,"fyi for all the mormons, the church is literally pro-choice (remember all those agency lessons??) plus the handbook… https://t.co/oaA9R0laXu",Pro-choice,0.7139441967010498
792,792,@collette70 @JoJoFromJerz It’s unfathomable. I’m old enough to remember when Roe v Wade was first decided. And I’m… https://t.co/U8WrQS2Qct,Pro-choice,0.5862532258033752
793,793,"@GavinNewsom How is abortion, reproductive care?
Abortion is life ending, which has no link to reproductive care.
Y… https://t.co/Xw7JFXobu2",Pro-life,0.20583312213420868
794,794,@realTuckFrumper “Not all of us agree on a personal or moral level on the issue of abortion. But we stand together… https://t.co/hbQKmnSSoK,Pro-choice,0.4692566394805908
795,795,"@RealYeshua1 @TheAstuteGaloot With all of those things, I agree.  So what does any of that have to do with Obama or… https://t.co/eGaIhVEtng",Pro-life,0.7903022766113281
796,796,It's a form of discrimination! I think you are correct lawsuits will be coming. It's discriminating against people… https://t.co/Xqa42MctPz,Pro-life,0.6356761455535889
797,797,@jetsarebest @fireflymagnolia silence is violence and the pro choice groups are posting a TON and a lot of misinfor… https://t.co/CHxVXuL6DV,Pro-life,0.8160141706466675
798,798,i’ve been performing pre-abortions for decades and at a much higher rate than the number of women nationwide that h… https://t.co/7Vomfj22nM,Pro-choice,0.15492427349090576
799,799,"@aleja_delfino @Susan12409 @GovRonDeSantis Research what abortion laws were legal before roe v wade, these cases we… https://t.co/RGsDBD7mlN",Pro-life,0.427632212638855
800,800,"@DiamondandSilk The abortion is a epidemic disease and if we read what Margaret Sanger, their objectives are clear. And a lot of shame",Pro-life,0.5697876811027527
801,801,Lost in the abortion debate is the topic of super profitable baby organ harvesting. Imagine if leftists knew about… https://t.co/TD18c8lDyh,Pro-life,0.8687893748283386
802,802,@DBCoope43604497 That's why I don't think it will have any impact on the elections this November. Most of these peo… https://t.co/ob7K1YZEya,Pro-life,0.36519524455070496
803,803,"@OneGirlMelissa Melissa - YOU get it. ""Shout my abortion""? Horrid. No less than if I were to say how many women I had ""tagged"".",Pro-life,0.2740262746810913
804,804,Dear @gop @LeaderMcConnell @GOPLeader I hope the overturning of Roe v. Wade ends up being a decision that sinks you… https://t.co/wCSZxOTbet,Pro-choice,0.5268726944923401
805,805,"@thehill @SenJohnThune @thehill and SenJohnThune a triple, nothing to be proud of guns killing  children in schools… https://t.co/0WemJjLnuX",Pro-choice,0.6794159412384033
806,806,"@N8Sh00ts @LoserKids11 @Indycards2 @777jorgeivan European countries are far from perfect, of course, despite most b… https://t.co/9PuZrVOuTw",Pro-choice,0.32618260383605957
807,807,Roe V Wade Overturned By The Supreme Court forcing a woman to have a child is disheartening and it's ludicrous. Esp… https://t.co/PvRdmXZTq1,Pro-choice,0.40304210782051086
808,808,"nazism wins = roe vs wade 
usa is becoming a threat to humanity",Pro-choice,0.2466268390417099
809,809,"More proof that #BrettKavanaugh always has been and still IS A LIAR! 

https://t.co/uRudfElL5q",Pro-choice,0.7085845470428467
810,810,@JenRourke29 Roe v Wade represents the hate a lot of men have for women. 💯,Pro-choice,0.38648638129234314
811,811,You said they would never overturn Roe v. Wade. They did. We knew they would. You'll say they'll never outlaw marri… https://t.co/u1wus36Qo8,Pro-choice,0.6254030466079712
812,812,"How many other @NZNationalParty MPs also think that abortion should be illegal?
👇 https://t.co/kwxsQrCyCy",Pro-life,0.404817670583725
813,813,"Just a reminder in case you think the government is going to do one damn thing to advocate for abortion or even, mo… https://t.co/NV4sTunBXO",Pro-choice,0.5302969813346863
814,814,"@rachelmillman Reminder that men in general support abortion rights.

Keep your focus on your real enemy: conservative men and women",Pro-choice,0.24717992544174194
815,815,"@tariqnasheed Roe v. Wade affects millions of women. Don't make it about yourself. ""White liberals"" have been suppo… https://t.co/cGTbBvf3vS",Pro-choice,0.4506809711456299
816,816,"@cynthiaboaz @MichaelRapaport @Rubygirl_Tweets This is not rocket science, honey. Go to a state where it's allowed.… https://t.co/VtXEAyNKhE",Pro-life,0.3147399425506592
817,817,"@amy_casner @FolmanKarina My mum had a back street abortion in the 1945, She was  20, and long before she met my da… https://t.co/BzzKtkTWK3",Pro-choice,0.4277198612689972
818,818,@georgehahn And BTW. George Carlin was right - Abortion https://t.co/ZPm66aFwN1 via @YouTube,Pro-choice,0.4104958176612854
819,819,"@SpeakerPelosi Please Madame Speaker, you have to help us now that Roe v Wade has been overturned. Our freedoms are… https://t.co/qY11TbYjxX",Pro-choice,0.683110773563385
820,820,@RepValDemings How did you become a mother and grandmother seeing you are all for abortion ?,Pro-life,0.6510463356971741
821,821,@JoeBiden I have a question regarding the two Supreme Court justices who were recently confirmed. How can the state… https://t.co/JhgGyTpTrc,Pro-choice,0.26824280619621277
822,822,"@jaybear352 @BetteMidler Because the Texas Government,at least, has taken women’s right to privacy away by making i… https://t.co/qkMFomGJjF",Pro-choice,0.12935160100460052
823,823,"Very unhappy about Roe v Wade outcome, but what should we expect--since allowing Rupert Murdoch to own Fox (95), no… https://t.co/aZLrqJJBBV",Pro-choice,0.3700354993343353
824,824,"@EmmanuelMacron You Bafoon, The Supreme Court did not impose any restrictions on Abortion. Depending on where you g… https://t.co/MvFTX4u3kn",Pro-life,0.25770705938339233
825,825,@tegoyer @JD_ForTheWin @J_Hurstman @JudgeJeanine Overturning Roe means states decide. There is now no federal law p… https://t.co/ABKedSdIoU,Pro-choice,0.6395190358161926
826,826,@JoeBiden Dont you have the power to make an executive order to make Roe v Wade into a permanent constitutional right?,Pro-choice,0.2635379135608673
827,827,"Pretty amazing that Dobbs was handed down on the birthday of Nellie Grey. Nellie organized the March for Life, to p… https://t.co/nG1D8Ptzdj",Pro-life,0.8697779178619385
828,828,"@Ivanka_Jade @bmaat99 Just to clarify your response, you do know a D&amp;C is an abortion. Right?",Pro-choice,0.37365201115608215
829,829,@TheMightyVeg @Forbes King James version. More on God's detest of abortion... Jeremiah 1:5 tells us that God knows… https://t.co/trojoeyaFa,Pro-life,0.8561637997627258
830,830,"@grey_son7 VOTE BLUE, WOMEN!  Let’s take the majority in the house &amp; senate and CODIFY ROE V WADE!  We can do it if… https://t.co/KH7aMSW9Lp",Pro-choice,0.3843335807323456
831,831,Just talked to my 13 yo about how Roe v Wade was overturned. He was on an academic trip yesterday when it happened… https://t.co/quC470JLLY,Pro-choice,0.36959338188171387
832,832,"like as always americans dont understand anything and us italians have to teach em everything:
trick is to not abol… https://t.co/hLf65FPLxT",Pro-life,0.5138299465179443
833,833,"@TheDemCoalition But....how many of these same companies gave money to Republican Governors, who supported taking a… https://t.co/x4wsY8PZOW",Pro-choice,0.28752732276916504
834,834,Some of yall needed Roe vs Wade to be gone to realize we aint really free? Lol where u been at?,Pro-choice,0.312786728143692
835,835,@IAmColinnnnn @Grapshausen69 @RealPaigeWWE And neither does abortion control! Women across the country will go to e… https://t.co/cntxMTKfkJ,Pro-choice,0.23384350538253784
836,836,"@Raiyan_LoL @artspo_ @ughasiaa @mentallyilljew @annisa_cardona Yes , as a Muslim - abortion is permissible until Al… https://t.co/g7EeTsT9jZ",Pro-choice,0.74284428358078
837,837,@LilaGraceRose Thank you Lila for your tireless work ♥️ I think the overturning of Roe v. Wade has revitalized many… https://t.co/9SRUpHqiLw,Pro-life,0.7167600989341736
838,838,@POTUS You can fix it. #ExpandTheSupremeCourtNow before we marriage equality and contraception are a thing of the p… https://t.co/mLHx4cWTEH,Pro-choice,0.3004288077354431
839,839,"It’s not gonna stop at Roe v Wade. Literally everyone. EVERYONE. Who is not upper middle class or rich, will suffer",Pro-choice,0.21245481073856354
840,840,"When a man hates to wear a condom he reacts like this to the roe v wade decision. 

Wear a condom, Sparky https://t.co/tmed7sNDyE",Pro-life,0.4068215787410736
841,841,NOW they see it? NOW? IMPEACH THEM. THEY'RE OATH BREAKERS VOTING FOR THEIR OWN BEST INTERESTS. Sen. Susan Collins a… https://t.co/GuX98FyETO,Pro-choice,0.21976760029792786
842,842,"@KGroskreutz At least you can admit it. Take a look. 

https://t.co/3uSzJbaETq",Pro-choice,0.24528704583644867
843,843,i wonder what mista clarence thomas woulda done if his victims ended up pregnant (hint: he would have begged them t… https://t.co/ZiYUrtnjaF,Pro-choice,0.15615975856781006
844,844,"@KathyFitz64 As I said before, it’s not me you have a beef with, it’s with those advocating 9 months abortion. Are… https://t.co/xNVA5lzB48",Pro-life,0.5867822170257568
845,845,"@Annakhait I agree there's such a things such as condoms or birth control, but abortion is something that should never be a option",Pro-life,0.8581485748291016
846,846,"""Alito, Thomas 7 the Trump triplets overturned Roe v. Wade, a piece of judicial legislation written to save women f… https://t.co/ZAmfCPDwVh",Pro-life,0.6471763253211975
847,847,So do you have to tell your boss you need an abortion now to qualify? What are the privacy procedures since outside… https://t.co/PtwnRrXSPp,Pro-choice,0.21352404356002808
848,848,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/gEeXTifxxb,Pro-choice,0.6362609267234802
849,849,"roe v wade was just the first domino to fall, they’re after brown v board next, then gay marriage, and they will  c… https://t.co/iXck6yTeid",Pro-choice,0.39459407329559326
850,850,"@ThorVonClensen @mtracey All I do know is I know some females who have had abortions &amp; dont regret it one bit.
Also… https://t.co/E0NPy27JEA",Pro-choice,0.5229786038398743
851,851,that’s literally what they said about roe v wade dipshit https://t.co/ImvZgUR1nL,Pro-choice,0.4527398943901062
852,852,"By overturning Roe v. Wade, #SCOTUS is now practicing medicine without a license. Isn't 𝙩𝙝𝙖𝙩 a crime?",Pro-choice,0.416937917470932
853,853,@lizzwinstead I’d like to see a “We Are The World” style anthem featuring every superstar with all proceeds going t… https://t.co/XyHWDlrnE8,Pro-choice,0.33968332409858704
854,854,"@rangermonk1 ""Abortion ban""- not a thing. 
""Gonna kill more women""- literally, how? If anything is saves women...
""… https://t.co/LRWdlmpI1v",Pro-life,0.5854167938232422
855,855,Make Abortion Great Again. #MAGA #roevswade #abortion #SupremeCourt #AbortionBan #abortus… https://t.co/DuJSepFb9u,Pro-choice,0.7504044771194458
856,856,"@USWNT I so hope you make a MAJOR statement tonight about roe v wade. 

#ProChoice ALWAYS",Pro-choice,0.39350295066833496
857,857,"@d2plai @cat_barnes30 Because women are going on social media and telling men they have no say in the matter.  So,… https://t.co/698Qi5aXO0",Pro-life,0.4268687069416046
858,858,@JaneyGodley The problem is that reproductive rights have been under attack in the US for decades. They played a lo… https://t.co/pLlpjKgmew,Pro-choice,0.2883804142475128
859,859,@MayoIsSpicyy None! If. U. Don’t. Agree. With. Abortion…DON’T HAVE ONE!,Pro-choice,0.4810198247432709
860,860,"So because women cannot murder children,they have no rights? Have you ever seen what an abortion is you silly,brain… https://t.co/rSRdqB4Yz0",Pro-life,0.5411137342453003
861,861,"""A thread. First and most important, even if you live in a state where abortion is still legal, Congress can pass a… https://t.co/afr6vqXIqA",Pro-choice,0.3655731678009033
862,862,@NickGiva @trader1sz Abortion is haram habibi,Pro-life,0.532929539680481
863,863,"Christians about gun violence, war, domestic violence: Thoughts &amp; Prayers 💕🙏

Christians about abortion: Policy cha… https://t.co/QqEd4bjGV0",Pro-choice,0.6500956416130066
864,864,@TheMomNextDoor_ @sunnheat @Seamus312708 @kcampbell024 @DannyDeVito It’s frustrating knowing they’re idiotic people… https://t.co/prZ89C6PxW,Pro-choice,0.43018287420272827
865,865,The decision to overturn Roe v. Wade is a devastating attack on women's rights. The UK government cannot remain sil… https://t.co/fQei3eYpUb,Pro-choice,0.21772035956382751
866,866,The GOP-packed Supreme Court overturned Roe v. Wade. We have to stick together &amp; continue to fight for bodily auton… https://t.co/9aNgjMAAfh,Pro-choice,0.14882048964500427
867,867,@MartiniGuyYT @LayahHeilpern No rights were taken away. It was never a Right for women to kill babies. Roe vs Wade… https://t.co/P3LT3iXkOS,Pro-life,0.7105590105056763
868,868,"@MarshaBlackburn Abortion was legal up until the 1850s.

It was legal when the Constitution was written.

So if the… https://t.co/yqJE7k9cgH",Pro-choice,0.5534455180168152
869,869,The decision to overturn Roe v. Wade is a devastating attack on women's rights. The UK government cannot remain sil… https://t.co/SK2Hcx1xT4,Pro-choice,0.21772035956382751
870,870,@redgoesface @GavinVerhey You're acting like pregnancy is incidental and not 9 months of grueling medical intensity… https://t.co/IO0L6s4mid,Pro-choice,0.47225892543792725
871,871,"A huge THANK YOU , to all the men and others who can’t get pregnant for having our backs in this abortion fiasco. Y… https://t.co/TDTnRizzP5",Pro-choice,0.26521509885787964
872,872,"Along with a link to one of my June 2022 stories, I've included a large list of abortion funds for people to volunt… https://t.co/ltPIUnkPDw",Pro-choice,0.209244966506958
873,873,People can't afford to get married and have children because feminists gave big business two workers for the price… https://t.co/NsRu608lL6,Pro-life,0.7092404961585999
874,874,@theGoodAmerica1 @MuchProb @Wanderers_hut @AllTsarof @LHeidhoff You don’t seem to want a solution to the source of… https://t.co/ZdJ9BXHaAT,Pro-choice,0.6243983507156372
875,875,@HarchReality @Nakokita2 @Mr_Fairview @RevDaniel The US lost abortion rights because its constitution is an outdated text with many flaws.,Pro-choice,0.2525194585323334
876,876,Real. Babies die in an abortion https://t.co/2Mj95oqIQo,Pro-life,0.44656920433044434
877,877,"My real Mother was A Catholic, a lapsed Catholic, but nevertheless a Catholic.

She put me up for adoption, she cou… https://t.co/vQ5JlS7CVp",Pro-life,0.8311330676078796
878,878,@Inkedcub85 @Siegebreaker_11 @KimEllisRealtor @RobinWo56610278 @RepMTG Everyone thinks abortion is murder? Nonsense… https://t.co/FuUNinQwOl,Pro-choice,0.7104289531707764
879,879,"Roughly the same length of time as #RoeVWade existed. 

Roe v Wade was about population control, it was eugenics. https://t.co/SPWxDGpSxa",Pro-life,0.40475308895111084
880,880,This overturning of Roe V Wade has to do with the murder manual written by men for their own gain in the deserts. T… https://t.co/CJUbe1ES1X,Pro-choice,0.4731171131134033
881,881,@NickAdamsinUSA Jesus would of never had a problem with abortion.,Pro-choice,0.7767435908317566
882,882,@Cubs_Michael @DonaldJTrumpJr Abortion is NOT a Constitutional right!,Pro-life,0.8582967519760132
883,883,"@annakerr_ If in power much longer they will definitely go after things like same sex marriage, abortion. Although… https://t.co/1hX2jQJU9y",Pro-choice,0.37479791045188904
884,884,"So thanks to the Supreme Court being objectively stupid yesterday, bait and switch on history stream next week. We… https://t.co/GGSTMZBucf",Pro-choice,0.4167482554912567
885,885,@Ghrimfoam Them and their daughters will always have safe abortion opitions,Pro-choice,0.2717028856277466
886,886,@DodofCrypto1 @saraeferry @TheOnion They had trigger laws in effect or not. States like Tx and Louisiana have talke… https://t.co/Io8enANitg,Pro-choice,0.21366600692272186
887,887,not so sad having to remove a former liberal and former friend because she only supports the overturning roe v wade… https://t.co/7kN2LSefEG,Pro-choice,0.7940276861190796
888,888,Being pro life is not a license to kill. Yet pro lifers feel it's their obligation to kill with those they disagree… https://t.co/2BkMtXeAuy,Pro-choice,0.87340247631073
889,889,@POTUS Then push to eliminate the filibuster and codify Roe v Wade,Pro-choice,0.26445311307907104
890,890,"@Sen_JoeManchin 😳❄️❄️❄️😳

Too gullible or just too corrupt to be in office???..🙄

Yeah, right???...😉

""Susan Collin… https://t.co/pSTgTtXc5r",Pro-choice,0.29043149948120117
891,891,Why are you as a man posting memes about roe v wade being overturned on your instagram story… like what abt this is funny to you🧐,Pro-choice,0.36334043741226196
892,892,@Mamoxn Whilst that is true....illegal abortion contribute to a significant number of maternal deaths and morbidity… https://t.co/7Z0B4qPx4B,Pro-choice,0.31153297424316406
893,893,"The repeal of Roe v. Wade breaks 200+ years of historical precedent by, for the first time ever, actively stripping… https://t.co/9X7ajQL8av",Pro-choice,0.3033705949783325
894,894,"(her logic was that abortion is an invasive procedure forced on women, very often women who are minorities or are c… https://t.co/uqNDUo2SX6",Pro-choice,0.3206419348716736
895,895,going to [redacted] the [redacted] of every man trying to “overturning roe v wade is a huge setback for women’s rig… https://t.co/3FhBmacVcT,Pro-choice,0.2695424258708954
896,896,@D_B_Harrison Very similar to the White Pastors who will cheer Roe being overturned while ignoring the fact that ma… https://t.co/uQewQUcVoG,Pro-choice,0.4299660325050354
897,897,By no means am I conservative! Yet! There is nothing more painful for a man who wanted to be a father than when  hi… https://t.co/BWhHGMxkIi,Pro-life,0.2792373597621918
898,898,@Crypto_A_S @tess3rac7 Like your example about the 2nd amendment. I also agree with Roe v Wade that the right for a… https://t.co/1p5MvvHAkA,Pro-choice,0.7857903838157654
899,899,Patagonia will bail out employees arrested in abortion protests - https://t.co/SvXemKEE1y,Pro-choice,0.6265541911125183
900,900,"""We knew all along that Roe couldn’t stand forever.  America is better than the barbarity of abortion.  Yet it is r… https://t.co/gvBhfHz9St",Pro-life,0.6232796907424927
901,901,We need to focus on all rights that could be interpreted as unenumerated rights under the 9th Amendment.  Laws conc… https://t.co/i0U0gRiUeR,Pro-choice,0.18793334066867828
902,902,"w// suicide
-
-
-
never rlly explicitly told anyone this bc it doesn’t weigh on me at all but when i thought i was… https://t.co/0xzxAV6Wdy",Pro-choice,0.14026455581188202
903,903,"The people upset about Roe V. Wade being overturned and think  the ruling ""took away their bodily autonomy"" (which… https://t.co/tnVV4k9djd",Pro-life,0.4490245580673218
904,904,"@Reuters I’m not fully enlightened about this abortion thing in US. But this I know, the process to get pregnant is… https://t.co/wXzbKujeZT",Pro-life,0.235848531126976
905,905,"@stillgray Hey @stillgray I just wrote an article on this very subject. Would appreciate it if you'd check it out!

https://t.co/hdgRVipEPf",Pro-choice,0.20032919943332672
906,906,@INSOMNIAtv @Timcast Guess they're going to offer abortion services on military bases now. Your tax payer dollars hard at work.,Pro-life,0.23141464591026306
907,907,@bstreier @stillgray We all know she lives in a state where she an go get a drive-thru abortion in an Uber for $50.… https://t.co/g4qBlNONIA,Pro-life,0.35286036133766174
908,908,But some of you Clears were mad at her when she went so hard on Kavanaugh to give an answer on if he’d vote to over… https://t.co/2X5Q87ao5R,Pro-choice,0.3505563735961914
909,909,Fun little fact for people who say that God forbids abortions. Here’s a portion of the scripture that details how t… https://t.co/KMx96s1826,Pro-choice,0.7614297866821289
910,910,I wrote this article BEFORE the opinion was leaked- and I couldn’t imagine that they would get such a clear heads u… https://t.co/MFIy4WCKbI,Pro-choice,0.3632411062717438
911,911,@suzynotes Probably isn't stating facts.  Any pregnancy can have complications.  Just say that you're okay with tho… https://t.co/DCuZeeGBJo,Pro-choice,0.34733495116233826
912,912,"@UltraMAGAJusten @TimRunsHisMouth We’ll, more than 70% of Americans support abortion on some level, so there isn’t… https://t.co/X3xMEWBhjc",Pro-choice,0.6701027750968933
913,913,"@RealPaigeWWE This is why I believe this ruling is just the start of a huge shit storm, were by the end the people… https://t.co/BIKM5pueye",Pro-choice,0.33863842487335205
914,914,"@LeahKonen @svyantek I've never been pregnant, never wanted to be, &amp; now it's not possible. I get the impression a… https://t.co/Pb2OvSWw1C",Pro-choice,0.26828867197036743
915,915,"@CocoGauff It is very simple. You are against abortion? Just don't have sex. Ok, YOU first.",Pro-life,0.745880126953125
